ctype1,status,label,text
STAGING,SUCCESS,STAGING,【浙商银行】您尾号1111信用卡于11月11日11时11分申请消费分期111.11元11期成功，详见m.czbank.com
STAGING,SUCCESS,STAGING,【浙商银行】您的信用卡11月11日11时11分申请账单分期1111.11元11期成功，下载APP查看m.czbank.com
STATUS,SUCCESS,STATUS,【浙商银行】周如鹏，您好！您尾号1111的浙商银行银联信用卡已成功关闭银联小额免密免签功能。
STATUS,SUCCESS,STATUS,【浙商银行】周如鹏，您好！您尾号1111的浙商银行银联借记卡已成功关闭银联小额免密免签功能。
STATUS,SUCCESS,STATUS,【浙商银行】尊敬的客户，贵公司在我行开立的末位为1111的账户开户证明文件即将于1111年11月11日到期，请及时前往浙商银行宁波鄞州支行更新证件信息，谢谢配合！如已更新，敬请忽略。
PAYOUT,SUCCESS,PAYOUT,【浙商银行】尊敬的客户，您尾号1111的信用卡于11月11日11时11分消费人民币111.11元，当前可用额度人民币1111.11元，账单日前回复FQXF1111111111.11即可对此笔消费办理11期（每月为1期）分期，享每期手续费率1.1超低特惠，详见m.czbank.com，如已分期或还款，请忽略
PAYOUT,SUCCESS,PAYOUT,【浙商银行】尊敬的客户，您尾号1111的信用卡于11月11日11时11分消费人民币1.11元，当前可用额度人民币11111.11元，APP查看m.czbank.com
PAYOUT,SUCCESS,PAYOUT,【浙商银行】您的商卡减少人民币111.11元，可用余额111.11元（其中商卡剩余贷款额度111.11元），账号末四位1111，交易时间11月11日11时11分，摘要“e支付”，收款方“支付宝-潘亮亮”。
PAYOUT,SUCCESS,PAYOUT,【浙商银行】尊敬的客户，您浙商银行信用卡1111于11日11时11分发生预授权完成（联机）111.11人民币
PAYOUT,SUCCESS,PAYOUT,【浙商银行】您的商卡减少人民币111.11元，可用余额111.11元，账号末四位1111，交易时间11月11日11时11分，摘要“e支付”，收款方“财付通-微信转账”。
,IGNORE,IGNORE,[浙商银行]尊敬的客户，您收到一笔浙商银行永乐1号人民币理财产品11天型AB1111协议转让，转让价格为111
,IGNORE,IGNORE,【浙商银行】尊敬的赵广增，您尾号为1111的账户于11时11分11秒撤销购买理财产品（浙商银行永乐1号人民币理财产品111天型BC1111），申请已受理，金额：111
,IGNORE,IGNORE,【浙商银行】尊敬的赵广增，您尾号为1111的账户于11时11分11秒申请购买理财产品（浙商银行永乐1号人民币理财产品111天型BC1111），申请已受理，金额：111
,IGNORE,IGNORE,【浙商银行】刘英俊您好，您开立在湖南南方稀贵金属交易所股份有限公司账户下的存管子账户，1111年11月11日11时11分的时点余额为11.11元，特此通知。
,IGNORE,IGNORE,【浙商银行】您尾号1111信用卡于1月1日11时11分预授权港元1111.11元，折合人民币1111.11元，用卡安全小知识：非用卡期间可下载并登录信用卡APP关闭境外交易功能。
,IGNORE,IGNORE,【浙商银行】您尾号1111信用卡于11月11日11时11分预授权美元111.11元，APP查看m.czbank.com
,IGNORE,IGNORE,【浙商银行】您尾号1111信用卡于11月11日11时11分预授权人民币111.11元，APP查看m.czbank.com
,IGNORE,IGNORE,【浙商银行】您有零花钱借款将于11月11日到期，请您务必保证尾号1111的绑定还款账户金额充足，详请参见您的零花钱账户。
,IGNORE,IGNORE,【浙商银行】您的信用卡于11月11日11时11分对本金1111.11元账单分期提前还款申请已受理成功，APP详见m.czbank.com
,IGNORE,IGNORE,【浙商银行】您的零花钱账户于11月11日11时11分开通，自扣还款委托关系验证成功。
,IGNORE,IGNORE,【浙商银行】截至1111年11月11日11时11分，您信用卡可用余额为人民币1111.11元，APP查看m.czbank.com
,IGNORE,IGNORE,【浙商银行】尊敬的段翔天：您在我行购买的理财产品即将到期，请您提前做好资金安排。
,IGNORE,IGNORE,[浙商银行]尊敬的客户，您委托我行发放的借款人为彭龙英，金额为111111.11元的委托贷款，借款人彭龙英于1111年11月11日归还全部本息，向您支付违约金1.11元，该笔委托贷款已结清。
PAYOUT,SUCCESS,PAYOUT,【浙商银行】您尾号1111信用卡11月11日发生一笔扣款业务，金额1.11元，APP查看m.czbank.com
PAYOUT,SUCCESS,PAYOUT,【浙商银行】您尾号1111信用卡于11月11日11时11分消费人民币111.11元，APP查看m.czbank.com｜【浙商银行】您尾号1111信用卡11月11日11时11分消费人民币1111.11元，账单日前回复FQXF1111111111.11即可对此笔消费办理11期（每月为1期）分期，享每期1.1超低费率，更多分期下载APP查看m.czbank.com
PAYOUT,SUCCESS,PAYOUT,【浙商银行】邓奠贵，您好！您签约的添利加“添利加A款”产品于1111年11月11日由系统自动存入1111.11元，该笔添利加存款变动后余额为11111.11元；该笔添利加末四位1111的签约账户活期余额减少1111.11元，
LOAN,SUCCESS,LOAN,【浙商银行】尊敬的客户：您1111年11月11日到期的借据号（后八位）为11111111的借款，1111年11月11日归还本金1111.11元，剩余本金1111.11元，请按时还本付息。
LOAN,SUCCESS,LOAN,【浙商银行】尊敬的客户：您企业1111年11月11日办理的借据号（后八位）为11111111的、金额为11111.11元的借款已归还，感谢您对我行的支持。
LOAN,SUCCESS,LOAN,【浙商银行】尊敬的客户：您企业1111年11月11日到期，金额为11111111.11元的委托贷款，已到期，截止11月11日，您企业尚有111111.11元本金及相应利息未归还，请尽快归还本金及相应的利息和逾期息，办理结清手续，感谢您的配合。
LOAN,SUCCESS,LOAN,【浙商银行】尊敬的客户：您1111年11月11日的借款，已到期，截止目前，您尚有111111.11元本金未归还，请尽快归还本金及相应的利息，办理结清手续，感谢您的配合。
LOAN,SUCCESS,LOAN,[浙商银行]尊敬的客户，您1111年11月11日到期，金额为111111.11元的委托贷款，于1111年11月11日归还全部本息，支付委托人李锋违约金1.11元，该笔委托贷款已结清，感谢您对我行的支持。
LOAN,SUCCESS,LOAN,[浙商银行]尊敬的客户：您1111年11月11日金额111111.11的借款，当期1111.11元已于11月11日成功归
LOAN,SUCCESS,LOAN,【浙商银行】温馨提示：您企业1111年11月11日的借款，11月11日止借款余额1111111.11元，借款将于11月11日到期，届时还需付息11111.11元（仅供参考）。
INCOME,SUCCESS,INCOME,[浙商银行]尊敬的陈凤娟，您好！您于1111年1月1签约的增利加产品于1111年1月1日付息1111.11元，利息已支付至您末四位1111的账户。
INCOME,SUCCESS,INCOME,【浙商银行】尊敬的朱剑芬，您好！您于1111年1月1日解约添利加“添利加A款”产品，解约后本金和利息合计1111.11元已支付至您末四位1111的账户。
INCOME,SUCCESS,INCOME,【浙商银行】尊敬的陆艳芳，您尾号为1111的账户于11时11分11秒撤销购买理财产品（升鑫赢A-1号人民币理财产品），交易已成功，金额:1.11元
INCOME,SUCCESS,INCOME,【浙商银行】您尾号1111的信用卡于11月11日还款1111.11元，您本期账单已还清。
INCOME,SUCCESS,INCOME,【浙商银行】您尾号1111信用卡于11月11日11时11分退货人民币111.11元，APP查看m.czbank.com
INCOME,SUCCESS,INCOME,【浙商银行】您尾号1111的信用卡于11月11日银联入账人民币111.11元（付款方姓名：易智付科技（北京）有限公司备付）
OVERDUES,SUCCESS,OVERDUES,【浙商银行】尊敬的客户:您在我行办理的借据号（后八位）为11111111的借款，于1111年11月11日发生逾期，逾期金额1111111元，我行将根据规定向中国人民银行金融信用信息基础数据库报送此逾期记录，特此告知。
OVERDUES,SUCCESS,OVERDUES,【浙商银行】尊敬的客户:您在我行办理的借据号（后八位）为11111111的借款，于1111年11月11日发生逾期，逾期金额11111。
OVERDUES,SUCCESS,OVERDUES,【浙商银行】尊敬的客户:您在我行办理的多笔贷款于1111年11月11日发生逾期，分别是：借据号（后八位）为11111111的借款，逾期金额11111元，借据号（后八位）为11111111的借款，逾期金额111111元，我行将根据规定向中国人民银行金融信用信息基础数据库报送此逾期记录，特此告知。
INCOME,SUCCESS,INCOME,【浙商银行】您的零花钱账户11月11日11时11分申请零花钱借款成功，借款本金1111.11元，点m.czbank.com查看
INCOME,SUCCESS,INCOME,[浙商银行]尊敬的客户，11月11日您在e家银增加人民币11.11元，摘要工资。
INCOME,SUCCESS,INCOME,【浙商银行】您的商卡增加人民币111.11元，可用余额111.11元，账号末四位1111，交易时间11月11日11时11分，摘要“e转入”，付款方“海南众合天下科技有限公司”。
PAYOUT,SUCCESS,PAYOUT,【浙商银行】尊敬的客户，您尾号1111的借记卡ETC停车场费用扣费1.11元（豫AH1F11，出站时间：11111111111111，郑州东站公共停车场南区-至-郑州东站公共停车场南区），可通过微信公众号“浙商银行郑州分行”查询或
PAYOUT,SUCCESS,PAYOUT,【浙商银行】尊敬的客户，您尾号1111的信用卡ETC停车场费用扣费1.11元（豫AH1F11，出站时间：11111111111111，郑州东站公共停车场南区-至-郑州东站公共停车场南区），可通过微信公众号“浙商银行郑州分行”查询或
PAYOUT,SUCCESS,PAYOUT,【浙商银行】您尾号1111信用卡于1月1日11时11分取现美元1111.11元，折合人民币1111.11元，用卡安全小知识：非用卡期间可下载并登录信用卡APP关闭境外交易功能。
PAYOUT,SUCCESS,PAYOUT,【浙商银行】尊敬的客户，您尾号0015的信用卡于12月2日17时26分消费人民币99.98元，当前可用额度人民币2.11元，
PAYOUT,SUCCESS,PAYOUT,【浙商银行】您尾号1111信用卡于1月1日11时11分取现港元1111.11元，折合人民币1111.11元，用卡安全小知识：非用卡期间可下载并登录信用卡APP关闭境外交易功能。
PAYOUT,SUCCESS,PAYOUT,【浙商银行】您的零花钱账户11月11日自动还款人民币1.11元，点m.czbank.com查看
PAYOUT,SUCCESS,PAYOUT,【浙商银行】新疆袋鼠速递有限公司，您好：贵单位账号末四位为1111的账户于11月11日11时11分，转账支付1111元，收款方汪凤霞，交易后账户余额为1111111.11元，
PAYOUT,SUCCESS,PAYOUT,[浙商银行]尊敬的杜彩金，您好！您于1111年1月1日通过末四位1111的账户签约增利加产品，产品名称为：11C款，签约存入金额1111111.11元，
LOAN,SUCCESS,LOAN,【浙商银行】尊敬的客户：您1111年11月11日办理的借据号（后八位）为11111111的、金额为11111.11元的借款已归还，感谢您对我行的支持。
,IGNORE,IGNORE,【浙商银行】新疆袋鼠速递有限公司，您好：于1111月11日11时11分，向您账号末四位为1111的账户转入1111元，请查收。
,IGNORE,IGNORE,[浙商银行]李联远，您好！李联远向您云南省农村信用社尾号1111的卡转账11111.11元，
,IGNORE,IGNORE,[浙商银行]10.0.0.46数据库监控报警#A30000#状态:Bad当前值:1.3.6.1.4.1.7572.1.4.1:
STATUS,SUCCESS,STATUS,[浙商银行]尊敬的客户，您尾号1111商卡自开户之日起至今无交易记录。
STATUS,SUCCESS,STATUS,[浙商银行]尊敬的客户，本次激活码为111111，您于1月1日11时11分申请开通尾号1111银行卡的ApplePay服务（对应分配的云闪付卡末四位为1111），请尽快使用，切勿泄露给任何人！
STATUS,SUCCESS,STATUS,【浙商银行】尊敬的客户您好，由于您在我行尾号为1111的账户在开户后1个月内无交易记录，请至我行营业网点重新核实身份信息，核实前该账户将被限制只能在我行柜台使用。
STATUS,SUCCESS,STATUS,[浙商银行]您申请的存款账户已开立成功，尾号1111111。
STATUS,SUCCESS,STATUS,[浙商银行]您申请的存款账户已开立成功，尾号1111。
STATUS,SUCCESS,STATUS,[浙商银行]尊敬的张三先生/女士，您的末四位尾号为1111的账户，申请转让浙商CDs111(到期付息，可转让）大额存单成功，转让价格为11111111元人民币，转让时效:1111-11-11，手续费为1111.11元人民币，手续费在转让成功后
STATUS,SUCCESS,STATUS,【浙商银行】您的信用卡11月11日11时11分换卡成功，新卡号1111111111111111，APP查看m.czbank.com
LOAN,SUCCESS,LOAN,【浙商银行】尊敬的客户：您1111年11月11日到期，金额为111111.11元的委托贷款已结清，感谢您对我行的支持。
LOAN,SUCCESS,LOAN,[浙商银行](1/2)温馨提示：您尾号2983账户本月20日应付贷款利息合计为22051.33元
PAYOUT,SUCCESS,PAYOUT,重庆市三美医药有限公司您好，您单位末四位1598账户4月29日，因贷款扣息业务减少了3941.17元
PAYOUT,SUCCESS,PAYOUT,[浙商银行]陈玉蓉您好，您于16年5月23日9时40分成功办理末四位5618商卡项下活期转通知业务，金额人民币730400.00元
INCOME,SUCCESS,INCOME,【浙商银行】尊敬的客户：您企业申请的11111.1元借款已于1111年11月11日发放，到期日为1111年11月11日。
INCOME,SUCCESS,INCOME,[浙商银行](1/2)尊敬的客户：您申请的1000.0元借款已于2016年06月01日发放，到期日为2016年09月02日。
INCOME,SUCCESS,INCOME,[浙商银行]陈玉蓉您好，您于16年5月23日9时40分成功办理末四位5618商卡项下通知转活期业务，金额人民币730400.00元
INCOME,SUCCESS,INCOME,重庆市三美医药有限公司您好，您单位末四位1598账户4月29日，因贷款扣息业务增加了3941.17元
PAYOUT,SUCCESS,PAYOUT,[浙商银行]天津市中天电气有限公司您好，贵单位末四位为8310的活期账户，人民币当前余额为1208.16元，
PAYOUT,SUCCESS,PAYOUT,[浙商银行]白峻锋您好，您在上海红酒交易中心的存管账户，于2016年12月01日20时25分的时点余额为66249.55元，特此通知。
