ctype1,status,label,text,text_cleaned,text_splited
,IGNORE,IGNORE,我行根据您名下浦发信用卡近期交易情况可能将对您尾号1728的信用卡进行进行降额处理。建议您办理我行分期产品之后将由我行客户经理或服务,我行根据您名下浦发信用卡近期交易情况可能将对您尾号1728的信用卡进行进行降额处理 建议您办理我行分期产品之后将由我行客户经理或服务,我行 根据 您 名下 浦发 信用卡 近期 交易 情况 可能 将 对 您 尾号 1728 的 信用卡 进行 进行 降额 处理   建议您 办理 我行 分期 产品 之后 将 由 我行 客户经理 或 服务
BILLREMIND,SUCCESS,BILLREMIND,您尾号7659浦发信用卡当前总共人民币欠款2803.62元人民币冻结金额0.00元可用总额度162.87元取现金当前可用额度162.87元浦发银行】,您尾号7659浦发信用卡当前总共人民币欠款2803 62元人民币冻结金额0 00元可用总额度162 87元取现金当前可用额度162 87元浦发银行 ,您 尾号 7659 浦发 信用卡 当前 总共 人民币 欠款 2803   62 元 人民币 冻结 金额 0   00 元 可用 总额 度 162   87 元取 现金 当前 可用 额度 162   87 元 浦发银行  
BILLREMIND,SUCCESS,BILLREMIND,您尾号0010浦发信用卡万用随借金25993.00元本金已到期日手续费总额为753.80元当期账单未还金额6707.41元其中可分期金额1633.74元。请按时将支取本金日手续费总额和一次性手续费全额偿还至信用卡以免产生额外费息若您的已出账单中还有未偿还金额则本次还款/待续浦发银行】,您尾号0010浦发信用卡万用随借金25993 00元本金已到期日手续费总额为753 80元当期账单未还金额6707 41元其中可分期金额1633 74元 请按时将支取本金日手续费总额和一次性手续费全额偿还至信用卡以免产生额外费息若您的已出账单中还有未偿还金额则本次还款 待续浦发银行 ,您 尾号 0010 浦发 信用卡 万用 随 借金 25993   00 元 本金 已 到期日 手续费 总额 为 753   80 元 当期 账单 未 还 金额 6707   41 元 其中 可 分期 金额 1633   74 元   请 按时 将 支取 本金 日 手续费 总额 和 一次性 手续费 全额 偿还 至 信用卡 以免 产生 额外 费息 若 您 的 已出 账单 中 还有 未 偿还 金额 则 本次 还款   待续 浦发银行  
BILLREMIND,SUCCESS,BILLREMIND,尊敬的郭立芳先生浦发银行卡中心提醒您请按与我行的约定及时还款约定金额人民币10291.11元折合）,尊敬的郭立芳先生浦发银行卡中心提醒您请按与我行的约定及时还款约定金额人民币10291 11元折合 ,尊敬 的 郭立芳 先生 浦发银行 卡 中心 提醒您 请 按 与 我行 的 约定 及时 还款 约定 金额 人民币 10291   11 元 折合  
BILLREMIND,SUCCESS,BILLREMIND,尾号0499浦发信用卡本月账单为13886.16到期还款日05月26日。“延期还本”仅需支付一次性手续费即可享本期已出账单消费本金延期还款分3期还本回复YQHB空格卡号末四位也可通过信用卡中心官微官网以及客服等渠道进行申请申请结果以短信告知为准。浦发银行】,尾号0499浦发信用卡本月账单为13886 16到期还款日05月26日 延期还本 仅需支付一次性手续费即可享本期已出账单消费本金延期还款分3期还本回复YQHB空格卡号末四位也可通过信用卡中心官微官网以及客服等渠道进行申请申请结果以短信告知为准 浦发银行 ,尾号 0499 浦发 信用卡 本月 账单 为 13886   16 到期 还款 日 05 月 26 日   延期 还本   仅 需 支付 一次性 手续费 即可 享 本期 已出 账单 消费 本金 延期 还款 分 3 期 还 本 回复 YQHB 空格 卡号 末 四位 也 可 通过 信用卡 中心 官微 官网 以及 客服 等 渠道 进行 申请 申请 结果 以 短信 告知 为准   浦发银行  
OVERDUES,SUCCESS,OVERDUES,尊敬的王泰先生您的浦发银行信用卡账款已过期请您尽快还款。当前欠款总额人民币2005.20元最低还款额人民币127.49元。咨询,尊敬的王泰先生您的浦发银行信用卡账款已过期请您尽快还款 当前欠款总额人民币2005 20元最低还款额人民币127 49元 咨询,尊敬 的 王泰 先生 您 的 浦发银行 信用卡 账款 已过期 请 您 尽快 还款   当前 欠款 总额 人民币 2005   20 元 最低 还款额 人民币 127   49 元   咨询
LOAN,SUCCESS,LOAN,您浦发个人信用卡账户于01月13日申请的万用金业务20000.00元已放款至您尾号8042的借记卡中请注意查收如有问题请及时与我行信用卡客服联系谢谢。浦发银行】,您浦发个人信用卡账户于01月13日申请的万用金业务20000 00元已放款至您尾号8042的借记卡中请注意查收如有问题请及时与我行信用卡客服联系谢谢 浦发银行 ,您 浦发 个人 信用卡 账户 于 01 月 13 日 申请 的 万用 金 业务 20000   00 元 已 放款 至 您 尾号 8042 的 借记卡 中请 注意 查收 如 有 问题 请 及时 与 我行 信用卡 客服 联系 谢谢   浦发银行  
STAGING,SUCCESS,STAGING,肖征先生您尾号4188的浦发信用卡于1月12日10时52分的635.40元交易已成功办理专项分期分12期每期应还本金52.95元手续费总额0.00元请依账单按时还款详询客服,肖征先生您尾号4188的浦发信用卡于1月12日10时52分的635 40元交易已成功办理专项分期分12期每期应还本金52 95元手续费总额0 00元请依账单按时还款详询客服,肖征 先生 您 尾号 4188 的 浦发 信用卡 于 1 月 12 日 10 时 52 分 的 635   40 元 交易 已 成功 办理 专项 分期 分 12 期 每期 应 还 本金 52   95 元 手续费 总额 0   00 元 请 依 账单 按时 还款 详询 客服
STAGING,SUCCESS,STAGING,您浦发个人信用卡账户于01月29日已成功办理延期还本业务申请金额3000.00元延期期数1期手续费总额45.00元本期账单剩余应还金额300.00元详询客服,您浦发个人信用卡账户于01月29日已成功办理延期还本业务申请金额3000 00元延期期数1期手续费总额45 00元本期账单剩余应还金额300 00元详询客服,您 浦发 个人 信用卡 账户 于 01 月 29 日 已 成功 办理 延期 还本 业务 申请 金额 3000   00 元 延期 期数 1 期 手续费 总额 45   00 元 本期 账单 剩余 应 还 金额 300   00 元 详询 客服
OVERDUES,SUCCESS,OVERDUES,尊敬的客户您尾号8011的信用卡账款已严重逾期为避免您账款的逾期程度进一步恶化请您于20170120前至少还款1700。咨询,尊敬的客户您尾号8011的信用卡账款已严重逾期为避免您账款的逾期程度进一步恶化请您于20170120前至少还款1700 咨询,尊敬 的 客户 您 尾号 8011 的 信用卡 账款 已 严重 逾期 为 避免 您 账款 的 逾期 程度 进一步 恶化 请 您 于 20170120 前 至少 还款 1700   咨询
OVERDUES,SUCCESS,OVERDUES,尊敬的刘建辉先生您的浦发银行信用卡账款已严重逾期由于无法与您取得联系为免造成您个人信用记录继续恶化及永久停卡请速与我中心联系021-38914123。浦发银行】,尊敬的刘建辉先生您的浦发银行信用卡账款已严重逾期由于无法与您取得联系为免造成您个人信用记录继续恶化及永久停卡请速与我中心联系021 38914123 浦发银行 ,尊敬 的 刘建辉 先生 您 的 浦发银行 信用卡 账款 已 严重 逾期 由于 无法 与 您 取得联系 为免 造成 您 个人信用 记录 继续 恶化 及 永久 停卡 请速 与 我 中心 联系 021   38914123   浦发银行  
OVERDUES,SUCCESS,OVERDUES,张伟科先生您的浦发银行信用卡欠款已严重逾期我行将依照相关法律规定移交公安机关立案处理。您将承担由此带来的相关刑事责任。可,张伟科先生您的浦发银行信用卡欠款已严重逾期我行将依照相关法律规定移交公安机关立案处理 您将承担由此带来的相关刑事责任 可,张伟科 先生 您 的 浦发银行 信用卡 欠款 已 严重 逾期 我行 将 依照 相关 法律 规定 移交 公安机关 立案 处理   您 将 承担 由此 带来 的 相关 刑事责任   可
INCOME,SUCCESS,INCOME,尊敬的客户您尾号2037的信用卡账户内已退回人民币0.90的交易款请您及时核对详见浦发银行信用卡中心官方网站-在线账户服务。浦发银行】,尊敬的客户您尾号2037的信用卡账户内已退回人民币0 90的交易款请您及时核对详见浦发银行信用卡中心官方网站 在线账户服务 浦发银行 ,尊敬 的 客户 您 尾号 2037 的 信用卡 账户 内 已 退回 人民币 0   90 的 交易 款 请 您 及时 核对 详见 浦发银行 信用卡 中心 官方网站   在线 账户 服务   浦发银行  
INCOME,SUCCESS,INCOME,您的浦发信用卡个人信用卡账户消费人民币500.00元已于1月30日19:43取消,您的浦发信用卡个人信用卡账户消费人民币500 00元已于1月30日19 43取消,您 的 浦发 信用卡 个人 信用卡 账户 消费 人民币 500   00 元 已于 1 月 30 日 19   43 取消
INCOME,SUCCESS,INCOME,您尾号为7526的浦发信用卡消费人民币1.00元已于1月4日18:11取消。加“浦发银行信用卡”官方微信查询账务,您尾号为7526的浦发信用卡消费人民币1 00元已于1月4日18 11取消 加 浦发银行信用卡 官方微信查询账务,您 尾号 为 7526 的 浦发 信用卡 消费 人民币 1   00 元 已于 1 月 4 日 18   11 取消   加   浦发银行 信用卡   官方 微信 查询 账务
INCOME,SUCCESS,INCOME,您的浦发信用卡个人信用卡账户于1月29日11:24消费人民币230.00元已经撤销,您的浦发信用卡个人信用卡账户于1月29日11 24消费人民币230 00元已经撤销,您 的 浦发 信用卡 个人 信用卡 账户 于 1 月 29 日 11   24 消费 人民币 230   00 元 已经 撤销
INCOME,SUCCESS,INCOME,您的浦发信用卡个人信用卡账户消费美元500.00元已于1月30日19:43取消,您的浦发信用卡个人信用卡账户消费美元500 00元已于1月30日19 43取消,您 的 浦发 信用卡 个人 信用卡 账户 消费 美元 500   00 元 已于 1 月 30 日 19   43 取消
INCOME,SUCCESS,INCOME,您尾号为7526的浦发信用卡消费美元1.00元已于1月4日18:11取消。加“浦发银行信用卡”官方微信查询账务,您尾号为7526的浦发信用卡消费美元1 00元已于1月4日18 11取消 加 浦发银行信用卡 官方微信查询账务,您 尾号 为 7526 的 浦发 信用卡 消费 美元 1   00 元 已于 1 月 4 日 18   11 取消   加   浦发银行 信用卡   官方 微信 查询 账务
PAYOUT,SUCCESS,PAYOUT,信用卡5087于1月18日22:16取款人民币300.00记账金额以实际账单显示为准。2017年3月31日前刷浦发银行美国运通卡乐享亚洲十大目的地专属礼遇。首次预订Airbnb任意房源满1000元立减250元。浦发银行】,信用卡5087于1月18日22 16取款人民币300 00记账金额以实际账单显示为准 2017年3月31日前刷浦发银行美国运通卡乐享亚洲十大目的地专属礼遇 首次预订Airbnb任意房源满1000元立减250元 浦发银行 ,信用卡 5087 于 1 月 18 日 22   16 取款 人民币 300   00 记账 金额 以 实际 账单 显示 为准   2017 年 3 月 31 日前 刷 浦发银行 美国 运通卡 乐享 亚洲 十大 目的地 专属 礼遇   首次 预订 Airbnb 任意 房源 满 1000 元立 减 250 元   浦发银行  
PAYOUT,SUCCESS,PAYOUT,尊敬的客户您签约的贵金属定投业务于2017年01月18日14时09分买入DAU/CNY品种188.01元成功。（浦发银行）浦发银行】,尊敬的客户您签约的贵金属定投业务于2017年01月18日14时09分买入DAU CNY品种188 01元成功 浦发银行 浦发银行 ,尊敬 的 客户 您 签约 的 贵金属 定 投 业务 于 2017 年 01 月 18 日 14 时 09 分 买入 DAU   CNY 品种 188   01 元 成功   浦发银行   浦发银行  
BILLREMIND,SUCCESS,BILLREMIND,尊敬的客户您名下浦发信用卡个人信用卡账户当前总共人民币欠款2749.69元人民币未入账金额0.00元如有任何疑问欢迎,尊敬的客户您名下浦发信用卡个人信用卡账户当前总共人民币欠款2749 69元人民币未入账金额0 00元如有任何疑问欢迎,尊敬 的 客户 您 名下 浦发 信用卡 个人 信用卡 账户 当前 总共 人民币 欠款 2749   69 元 人民币 未 入账 金额 0   00 元 如 有 任何 疑问 欢迎
PAYOUT,SUCCESS,PAYOUT,您尾号2782的信用卡于16:24发生人民币160.00元的成功交易若您对该交易或授权操作有异议请于3小时内回复GZKP对您的卡片进行临时管制是否管制成功请以我行短信为准,您尾号2782的信用卡于16 24发生人民币160 00元的成功交易若您对该交易或授权操作有异议请于3小时内回复GZKP对您的卡片进行临时管制是否管制成功请以我行短信为准,您 尾号 2782 的 信用卡 于 16   24 发生 人民币 160   00 元 的 成功 交易 若 您 对 该 交易 或 授权 操作 有 异议 请于 3 小时 内 回复 GZKP 对 您 的 卡片 进行 临时 管制 是否 管制 成功 请以 我行 短信 为准
BILLREMIND,SUCCESS,BILLREMIND,您浦发银行个人信用卡账户2016年12月31日自动转账还款应还人民币12230.89元实还0.00元。不足部分我行将在01月01日重新发起扣款请确保帐户内有足够余额可供扣款。详洽卡背面服务热线。浦发银行】,您浦发银行个人信用卡账户2016年12月31日自动转账还款应还人民币12230 89元实还0 00元 不足部分我行将在01月01日重新发起扣款请确保帐户内有足够余额可供扣款 详洽卡背面服务热线 浦发银行 ,您 浦发银行 个人 信用卡 账户 2016 年 12 月 31 日 自动 转账 还款 应 还 人民币 12230   89 元实 还 0   00 元   不足 部分 我行 将 在 01 月 01 日 重新 发起 扣款 请 确保 帐户 内有 足够 余额 可 供 扣款   详洽 卡 背面 服务 热线   浦发银行  
